"id","turno","fecha","tipo_proc","fsd","fecha_sent","num_sent","modo","sexo","edad","ant","sit_esp","tipo_del","otros_del","tent","agrav","tipo_del2","otros2","tent_2","agrv2","tipo_del3","otr_del3","tent_3","agrav3","inf_adicional","multa",monto_a,monto_m,monto_d
"1332","14","04/14/2016","3","11/05/2016","05/30/2016","95","1","1","18","2","1","20","Es cumulo","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,3,0
"2150","2","07/06/2012","1","08/19/2016","10/13/2016","119","1","1","30","3","1","19","Sin dato","0","-1","5","Sin dato","0","-1","-1","Sin dato","0","-1","Un delito de Alteracion de Pasaporte","Sin dato",0,3,0
"2152","2","10/06/2012","2","09/26/2016","10/13/2016","118","1","1","19","3","1","5","Sin dato","0","-1","2","Sin dato","0","-1","5","Sin dato","0","-1","Sin dato","Sin dato",0,6,0
"1213","7","08/03/2012","3","11/18/2015","03/03/2016","28","1","1","30","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,7,29
"2380","8","07/11/2014","1","12/23/2015","09/05/2016","40","1","1","33","3","1","13","Sin dato","0","2","17","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,10,0
"3135","4","12/06/2008","2","02/15/2016","05/26/2016","65","1","1","53","2","1","1","Sin dato","1","-1","19","VIOLACION DE DOMICLIO EN CONCURRENCIA FUERA DE LA REITERACION CON UN DELITO DE HURTO","0","-1","1","Sin dato","0","-1","Sin dato","Sin dato",0,10,0
"173","5","06/21/2008","1","12/04/2016","04/15/2016","52","1","1","35","2","1","19","Amenazas","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,10,1
"104","1","10/02/2012","1","06/11/2015","01/02/2016","1","1","1","28","3","4","8","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,0,0
"1354","8","11/09/2014","1","03/28/2016","06/13/2016","56","1","1","27","3","1","1","Sin dato","1","-1","2","Sin dato","0","-1","-1","Sin dato","0","-1","Fe condenado por un delito de Rapiña con privacion de libertad en la segunda causa","Sin dato",0,12,0
"3039","18","03/10/2015","1","03/18/2016","04/14/2016","35","1","1","22","2","1","1","Sin dato","1","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,12,0
"906","14","10/23/2015","3","10/11/2015","02/02/2016","7","1","1","19","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,13,0
"382","12","09/30/2013","2","10/08/2016","11/08/2016","107","1","1","24","2","1","4","Sin dato","0","-1","13","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,14,0
"114","3","05/25/2015","3","10/26/2016","11/18/2016","125","1","1","23","1","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,14,0
"381","12","10/29/2005","2","12/19/2016","12/19/2016","169","1","1","32","2","1","4","Sin dato","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"2659","3","01/18/2016","1","05/26/2016","06/21/2016","83","1","1","47","2","1","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"331","12","02/01/2014","2","08/04/2016","04/20/2016","41","1","1","43","2","1","13","Sin dato","0","-1","13","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,0
"1611","7","04/21/2016","3","08/16/2016","08/11/2016","167","1","1","29","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,15,19
"3125","4","05/23/2009","1","05/09/2016","11/21/2016","175","1","1","32","2","1","1","Sin dato","1","2","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,16,0
"673","13","01/10/2015","3","03/11/2015","03/14/2016","36","1","2","26","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,16,0
"1590","7","12/02/2016","3","09/06/2016","07/28/2016","127","1","1","25","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,17,0
"3430","10","11/26/2007","1","01/09/2016","09/11/2016","223","1","1","31","2","1","1","Sin dato","0","-1","5","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,0
"76","11","11/03/2008","3","04/12/2016","12/16/2016","10","1","1","37","2","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,0
"121","3","07/10/2015","3","05/23/2016","06/20/2016","71","1","1","30","2","1","10","Sin dato","0","-1","5","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,0
"1341","4","01/24/2012","2","12/02/2016","05/24/2016","62","1","1","44","2","1","1","Sin dato","0","2","19","ENCUBRIMIENTO","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,0
"1210","5","10/28/2013","3","07/26/2016","07/28/2016","177","1","1","25","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,0
"8","11","05/31/2011","3","02/19/2016","11/03/2016","21","1","1","21","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,0
"1343","7","04/11/2015","3","04/04/2016","06/06/2016","85","1","1","33","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,10
"1628","7","07/10/2015","3","06/06/2016","07/26/2016","117","1","1","24","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,10
"2342","8","11/22/2011","1","07/25/2016","10/19/2016","114","1","1","21","3","1","1","Sin dato","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,18,25
"1586","7","04/09/2015","3","11/04/2016","06/21/2016","100","1","1","35","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,19,0
"1069","20","01/04/2016","3","06/06/2016","07/22/2016","126","1","1","55","2","1","4","Sin dato","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,19,0
"113","3","07/10/2015","3","10/26/2016","11/18/2016","126","1","1","18","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,19,0
"3127","4","06/06/2006","1","05/20/2016","06/28/2016","89","1","1","58","2","1","1","Sin dato","1","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,19,0
"3199","4","11/14/2012","1","10/19/2016","11/21/2016","178","1","1","61","2","1","13","Sin dato","0","-1","5","Sin dato","0","1","13","Sin dato","0","2","Sin dato","Sin dato",0,19,0
"1647","7","10/12/2015","3","09/20/2016","09/12/2016","186","1","1","24","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,19,0
"3335","10","03/06/2013","1","02/09/2016","09/11/2016","224","1","1","28","2","1","10","Sin dato","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"1827","16","06/27/2012","3","04/05/2016","05/24/2016","109","1","1","22","3","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"1779","16","07/05/2013","3","06/16/2016","06/29/2016","168","1","1","34","3","1","19","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"1771","16","03/02/2013","3","10/26/2016","10/31/2016","312","1","1","22","3","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"1372","1","05/08/2015","3","05/31/2016","06/06/2016","65","1","1","40","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"1364","1","01/04/2016","3","11/08/2016","08/15/2016","93","1","1","21","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"117","1","04/29/2016","3","11/08/2016","08/15/2016","98","1","1","32","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"2321","8","10/21/2009","1","03/28/2016","06/15/2016","57","1","1","44","3","1","19","Sin dato","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Por el primer delito fue condenado por Violencia de domicilio","Sin dato",0,20,0
"2364","8","10/13/2013","2","04/28/2016","07/19/2016","74","1","1","34","3","1","1","Sin dato","1","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"1217","5","12/19/2002","1","03/28/2016","03/29/2016","40","1","1","47","2","1","1","Sin dato","1","2","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"2240","2","06/03/2014","1","03/11/2016","11/28/2016","161","1","1","27","3","1","1","Sin dato","1","2","4","Sin dato","0","-1","4","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"1438","1","09/06/2016","3","09/16/2016","09/22/2016","136","1","2","55","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,20,0
"707","13","08/18/2015","3","10/09/2015","02/18/2016","3","1","1","26","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,21,0
"3568","19","10/24/2013","2","01/08/2016","02/08/2016","86","1","1","29","2","1","1","Sin dato","0","2","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,21,0
"2591","3","07/05/2015","3","11/27/2015","02/23/2016","1","1","1","40","2","1","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,21,0
"3214","4","10/22/2013","1","12/02/2016","05/18/2016","61","1","1","27","2","1","17","Sin dato","0","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,21,0
"3568","19","10/24/2013","1","01/08/2016","02/08/2016","86","1","2","29","2","1","1","Sin dato","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,21,0
"3458","10","12/16/2013","2","06/30/2016","08/15/2016","144","1","1","31","2","1","1","Sin dato","1","2","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"3834","10","12/25/2006","2","07/27/2016","08/15/2016","146","1","1","30","3","1","1","Sin dato","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"713","13","09/18/2015","3","10/14/2015","02/29/2016","19","1","1","27","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"701","13","08/08/2016","3","07/09/2016","09/26/2016","147","1","1","33","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"760","13","07/09/2016","3","09/21/2016","06/10/2016","150","1","1","21","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"2566","17","01/03/2010","1","04/27/2016","04/05/2016","34","1","1","25","2","1","1","Sin dato","0","-1","1","Sin dato","0","-1","1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"3085","18","03/16/2014","1","07/09/2016","09/21/2016","143","1","1","23","2","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"2939","18","10/11/2011","2","11/17/2016","11/18/2016","186","1","1","35","2","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"1329","19","07/02/2014","2","02/05/2016","05/26/2016","70","1","1","22","2","1","1","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"116","19","08/16/2012","1","06/06/2016","06/09/2016","117","1","1","23","2","1","1","Sin dato","0","2","1","Sin dato","0","2","1","Sin dato","1","1","Sin dato","Sin dato",0,22,0
"1141","20","05/04/2003","1","04/12/2015","11/02/2016","10","1","1","31","2","1","10","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"1015","20","06/14/2014","1","11/04/2016","06/06/2016","73","1","1","22","1","1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"1404","1","05/30/2016","3","04/08/2016","08/15/2016","92","1","1","31","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"1410","1","12/23/2015","3","10/21/2016","11/14/2016","165","1","1","30","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"1738","7","02/26/2014","1","10/23/2015","02/25/2016","24","1","1","32","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"1129","20","12/31/2004","1","10/19/2016","11/28/2016","200","1","1","23","2","1","1","Sin dato","1","-1","19","VIOLACION DE DOMICILIO","0","2","1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"2621","3","09/24/2015","1","03/14/2016","03/18/2016","33","1","1","27","2","1","1","Sin dato","1","-1","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"3118","4","04/30/2010","1","12/02/2016","05/24/2016","63","1","1","42","2","1","1","Sin dato","0","2","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"3274","4","03/14/2012","1","04/29/2016","06/28/2016","90","1","1","27","2","1","1","Sin dato","0","2","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"111","5","09/04/2014","1","05/23/2016","05/26/2016","129","1","1","30","2","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"355","12","08/08/2006","1","08/03/2016","05/04/2016","29","1","1","32","2","1","1","Sin dato","0","2","1","Sin dato","0","-1","10","Sin dato","0","-1","Sin dato","Sin dato",0,22,0
"3497","10","09/03/2008","1","07/27/2016","08/15/2016","143","1","1","40","2","1","9","Sin dato","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,23,0
"659","13","06/20/2016","3","05/08/2016","05/08/2016","112","1","1","21","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,23,0
"740","13","09/26/2016","3","10/28/2016","11/17/2016","172","1","1","26","2","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,23,0
"1453","1","03/11/2014","3","03/29/2016","04/04/2016","24","1","1","39","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,23,0
"1751","7","02/16/2016","3","06/24/2016","09/26/2016","134","1","1","29","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,23,0
"1013","20","03/21/2015","1","09/19/2016","10/27/2016","171","1","1","35","2","1","1","Sin dato","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,23,0
"1221","7","10/17/2013","3","04/08/2016","10/31/2016","144","1","1","26","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,23,0
"712","13","09/14/2015","3","10/13/2015","02/29/2016","21","1","1","27","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,0,0
"526","15","07/28/2009","3","01/02/2016","02/22/2016","39","1","1","25","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,0,0
"526","15","07/28/2009","1","01/02/2016","02/22/2016","39","1","1","26","1","1","1","Sin dato","1","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",2,0,0
"1795","16","04/06/2012","3","10/26/2016","10/31/2016","313","1","1","20","3","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,0,0
"1753","16","01/16/2007","3","11/30/2016","12/12/2016","358","1","1","18","3","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,0,0
"1753","16","01/16/2007","3","11/30/2016","12/14/2016","362","1","1","35","3","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,0,0
"3149","4","06/06/2014","1","10/28/2016","11/21/2016","179","1","1","26","2","1","1","Sin dato","1","-1","13","Sin dato","0","1","-1","Sin dato","0","-1","Sin dato","Sin dato",2,0,0
"3321","10","05/30/2013","1","09/23/2016","09/11/2016","225","1","1","28","2","1","10","Sin dato","0","-1","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"3534","12","03/07/2005","1","04/02/2016","09/02/2016","5","1","1","43","2","1","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"1881","16","06/11/2013","3","07/10/2016","10/31/2016","309","1","1","26","3","1","19","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"1845","16","04/23/2016","1","11/28/2016","12/23/2016","378","1","1","37","3","1","3","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"1429","1","12/15/2015","3","06/05/2016","09/05/2016","50","1","1","27","2","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"1384","1","04/22/2016","3","09/13/2016","09/23/2016","140","1","1","28","3","1","20","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"1018","20","05/18/2012","1","08/17/2016","10/24/2016","167","1","1","45","1","1","13","Sin dato","0","-1","17","Sin dato","0","-1","13","Sin dato","0","1","Sin dato","Sin dato",0,24,0
"1218","2","04/18/2012","1","08/17/2016","02/09/2016","103","1","1","21","3","1","1","Sin dato","1","1","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"110","2","08/16/2012","1","11/10/2016","10/27/2016","138","1","1","26","3","1","1","Sin dato","0","2","1","Sin dato","0","2","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"1349","2","05/19/2015","1","10/18/2016","11/28/2016","158","1","1","27","3","1","4","Sin dato","0","-1","4","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"2419","8","11/04/2008","1","03/31/2016","06/30/2016","61","1","1","61","3","1","1","Sin dato","1","2","1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"2629","3","07/25/2014","1","03/14/2016","03/18/2016","34","1","1","32","2","1","1","Sin dato","1","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"2698","3","03/28/2014","3","04/19/2013","04/19/2016","55","1","1","24","2","1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"2698","3","03/28/2014","3","04/19/2016","04/21/2016","55","1","1","24","2","1","1","Sin dato","0","2","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
"1211","3","12/26/2012","3","12/20/2016","12/20/2016","147","1","1","24","2","1","4","Sin dato","0","-1","-1","Sin dato","0","-1","-1","Sin dato","0","-1","Sin dato","Sin dato",0,24,0
